business_id,billed amount,log_billed_amount,product,product_idx,size,size_idx,region,region_idx,industry,industry_idx
b03051,896.413102085,6.79840135816,Display,0,size_less_50,1,northeast,0,other_ind,0
b10014,818.6377453360001,6.7076416726199986,Display,0,size_50_100,3,midwest,2,other_ind,0
b01342,452.298444561,6.11434223752,Display,0,unavailable,2,northeast,0,other_ind,0
b11218,871.714100862,6.770461504169999,Email,1,size_less_50,1,south,1,other_ind,0
b00181,1831.6654644,7.512980921789999,Display,0,size_less_50,1,midwest,2,other_ind,0
b08684,6013.85591947,8.701821405739999,Social Ads,2,size_less_50,1,northeast,0,other_ind,0
b09913,878.814745607,6.77857411962,Email,1,unavailable,2,northeast,0,other_ind,0
b00136,1431.84938366,7.26672216298,Display,0,size_less_50,1,midwest,2,offices_of_physicians_except_mental_health_specialists,1
b10747,1533.60873452,7.33537888715,Display,0,unavailable,2,south,1,other_ind,0
b06532,574.836591996,6.35408581258,Social Ads,2,unavailable,2,midwest,2,other_ind,0
b03852,3289.74950833,8.09856670358,SEM,3,size_50_100,3,west,3,other_ind,0
b09427,10561.6627497,9.26498600222,SEM,3,size_less_50,1,south,1,other_ind,0
b00280,7223.80101125,8.88513654921,Display,0,size_less_50,1,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b10086,642.310553392,6.465071914759999,Display,0,unavailable,2,midwest,2,other_ind,0
b04289,913.9534614989999,6.8177796527600005,Social Ads,2,unavailable,2,northeast,0,offices_of_dentists,5
b09687,635.480762719,6.45438181908,Display,0,size_less_50,1,west,3,food_services_and_drinking_places,2
b08113,768.0504903269998,6.6438554736,Display,0,size_g_100,0,northeast,0,other_ind,0
b00342,995.266333153,6.90301037285,Display,0,unavailable,2,northeast,0,other_ind,0
b01951,844.6657161630002,6.73894094691,Email,1,unavailable,2,northeast,0,other_ind,0
b11730,956.0882205360001,6.86285018969,Display,0,unavailable,2,northeast,0,other_ind,0
b10592,1590.71702358,7.371940151789999,Social Ads,2,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b12563,11238.353577700002,9.327087633869999,Display,0,size_less_50,1,south,1,other_ind,0
b10252,2912.62630749,7.9768104643100015,Social Ads,2,size_less_50,1,midwest,2,other_ind,0
b03743,774.978798725,6.6528356725,Display,0,unavailable,2,south,1,other_ind,0
b01496,525.145462516,6.263675295669999,Display,0,size_g_100,0,south,1,other_ind,0
b08151,638.044385141,6.45840785011,Display,0,size_less_50,1,south,1,offices_of_all_other_miscellaneous_health_practitioners,3
b01580,617.526136595,6.42572139408,Display,0,unavailable,2,northeast,0,other_ind,0
b06846,1930.60977867,7.5655911794899975,SEO,4,size_less_50,1,south,1,other_ind,0
b10816,597.893489101,6.39341262622,Display,0,size_less_50,1,south,1,offices_of_all_other_miscellaneous_health_practitioners,3
b13057,1776.17571185,7.482217855510001,SEM,3,size_less_50,1,northeast,0,fullservice_restaurants,8
b06734,1438.29964811,7.27121689495,SEM,3,size_less_50,1,west,3,other_ind,0
b12946,1568.64493783,7.357967428739999,Social Ads,2,unavailable,2,south,1,fullservice_restaurants,8
b07917,934.0960509260001,6.83957927119,Email,1,size_50_100,3,south,1,elementary_and_secondary_schools,6
b03536,645.665211065,6.470281120319999,SEM,3,unavailable,2,south,1,other_ind,0
b08951,626.0702180559999,6.43946253423,Display,0,unavailable,2,northeast,0,other_ind,0
b03312,1320.88814845,7.18605962906,Display,0,unavailable,2,midwest,2,other_ind,0
b06934,2494.26386518,7.821748920639999,SEM,3,size_g_100,0,northeast,0,new_car_dealers,4
b00813,1500.9429353,7.313848813119999,Display,0,unavailable,2,northeast,0,other_ind,0
b12427,684.0386605809999,6.52801443734,Email,1,size_less_50,1,midwest,2,other_ind,0
b10843,4558.11993739,8.424665523060003,SEM,3,size_less_50,1,northeast,0,other_ind,0
b04257,1099.76805484,7.00285457732,SEM,3,unavailable,2,south,1,offices_of_physicians_except_mental_health_specialists,1
b11460,376.64974105,5.93131568676,Display,0,size_less_50,1,south,1,other_ind,0
b08178,609.716778701,6.41299455214,Email,1,size_less_50,1,midwest,2,fitness_and_recreational_sports_centers,9
b01758,456.63292820199996,6.12387984757,Display,0,unavailable,2,northeast,0,other_ind,0
b04769,2049.76948768,7.6254826207700015,Display,0,unavailable,2,northeast,0,other_ind,0
b12085,1011.91566212,6.91960050855,Display,0,unavailable,2,northeast,0,other_ind,0
b12333,1443.63923436,7.274922450539999,Display,0,unavailable,2,northeast,0,other_ind,0
b11912,1622.54336779,7.39175017721,Display,0,size_less_50,1,midwest,2,other_ind,0
b00347,1739.88953653,7.461576905439999,Display,0,unavailable,2,northeast,0,other_ind,0
b12444,2081.23109494,7.64071487018,SEM,3,size_less_50,1,northeast,0,other_ind,0
b03043,844.062064364,6.73822602787,Display,0,size_less_50,1,midwest,2,other_ind,0
b08110,1245.9838063,7.12768070271,Display,0,size_less_50,1,south,1,other_ind,0
b04363,844.7058486960001,6.7389884587,Display,0,unavailable,2,south,1,other_ind,0
b02176,3840.29749961,8.25330511644,Display,0,unavailable,2,northeast,0,other_ind,0
b09417,1413.16922777,7.253590140389999,Social Ads,2,size_less_50,1,northeast,0,other_ind,0
b11059,455.249974116,6.12084666175,Display,0,unavailable,2,midwest,2,other_ind,0
b03063,1024.78350967,6.93223665918,Display,0,unavailable,2,south,1,other_ind,0
b01495,2470.18612615,7.8120487815,Display,0,unavailable,2,northeast,0,other_ind,0
b02592,901.19175532,6.80371805996,Email,1,unavailable,2,midwest,2,other_ind,0
b06261,27669.4334297,10.2280835966,SEM,3,unavailable,2,northeast,0,other_ind,0
b06236,1577.69678433,7.363721331060001,Social Ads,2,size_50_100,3,northeast,0,other_ind,0
b02412,4585.85818837,8.43073254021,SEM,3,size_less_50,1,south,1,other_ind,0
b09779,1457.61860644,7.284559291539999,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b04490,663.010533422,6.49679087757,Display,0,unavailable,2,northeast,0,other_ind,0
b04494,818.418943051,6.7073743608099985,Display,0,unavailable,2,northeast,0,other_ind,0
b01802,565.010095914,6.336843599859999,Display,0,size_less_50,1,northeast,0,elementary_and_secondary_schools,6
b05267,1008.77706868,6.916494053110001,Display,0,unavailable,2,midwest,2,other_ind,0
b10495,1492.41261723,7.308149295630001,Social Ads,2,size_less_50,1,midwest,2,offices_of_real_estate_agents_and_brokers,10
b01926,1487.94369798,7.3051503773,Display,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b04971,1776.57316511,7.482441599589999,Display,0,unavailable,2,northeast,0,other_ind,0
b12609,2721.85360051,7.90906839797,SEM,3,size_less_50,1,northeast,0,other_ind,0
b02644,2375.20350383,7.77283839862,Display,0,size_g_100,0,northeast,0,other_ind,0
b04291,1106.16744902,7.00865657119,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b11736,471.035476739,6.15493341334,Display,0,unavailable,2,northeast,0,other_ind,0
b04181,3465.4310460999995,8.15059230392,SEM,3,unavailable,2,northeast,0,other_ind,0
b00118,733.132416041,6.597326335009999,Email,1,size_50_100,3,midwest,2,other_ind,0
b01977,3038.67689907,8.01917746909,Display,0,size_less_50,1,northeast,0,other_ind,0
b07399,1525.4050397,7.33001525358,Email,1,unavailable,2,south,1,other_ind,0
b01176,47101.2430123,10.760054670599999,SEM,3,unavailable,2,south,1,roofing_contractors,17
b06293,984.202882421,6.89183205712,Display,0,unavailable,2,northeast,0,other_ind,0
b08997,1616.64770413,7.38810996579,SEM,3,unavailable,2,south,1,other_ind,0
b10149,1189.84590378,7.0815790851,Display,0,size_less_50,1,south,1,other_ind,0
b09696,15056.3352879,9.61955413096,Display,0,size_g_100,0,northeast,0,other_ind,0
b01835,1479.57329078,7.29950900815,Social Ads,2,unavailable,2,south,1,other_ind,0
b04129,1740.02138677,7.46165268338,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b06838,2132.56086238,7.66507881935,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b12543,1707.60716085,7.44284834839,Display,0,unavailable,2,south,1,other_ind,0
b06856,554.817384121,6.318639021980001,SEO,4,size_less_50,1,south,1,other_ind,0
b03147,1059.45498074,6.965509885760001,Display,0,unavailable,2,midwest,2,other_ind,0
b08254,2247.56769586,7.71760388641,Display,0,unavailable,2,northeast,0,other_ind,0
b11813,2462.01482838,7.80873532962,Social Ads,2,size_50_100,3,west,3,other_ind,0
b03940,1478.43768603,7.29874119165,Display,0,unavailable,2,midwest,2,other_ind,0
b02696,6503.78887066,8.780140189239999,SEM,3,size_less_50,1,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b08664,2367.41167401,7.76955251666,Social Ads,2,unavailable,2,south,1,other_ind,0
b10589,1157.69722128,7.0541881570000005,Email,1,size_less_50,1,midwest,2,other_ind,0
b00871,4202.89759667,8.34352947037,Display,0,size_less_50,1,west,3,other_ind,0
b10503,3550.60597351,8.17487356467,Display,0,unavailable,2,south,1,elementary_and_secondary_schools,6
b09573,1117.1689504,7.01855304134,SEM,3,size_less_50,1,northeast,0,other_ind,0
b05490,2508.49727014,7.82743915568,Email,1,unavailable,2,midwest,2,other_ind,0
b11441,1738.26103836,7.4606404892299985,Display,0,unavailable,2,northeast,0,other_ind,0
b05089,7896.93901052,8.97423049635,Social Ads,2,size_less_50,1,west,3,other_ind,0
b01371,3455.58389783,8.14774672274,Social Ads,2,size_less_50,1,midwest,2,other_building_material_dealers,18
b10514,1505.29535602,7.31674440778,Social Ads,2,unavailable,2,midwest,2,other_ind,0
b06021,2983.37975237,8.00081208193,Social Ads,2,size_less_50,1,midwest,2,other_ind,0
b00305,1448.47693747,7.278267895419999,Social Ads,2,unavailable,2,south,1,roofing_contractors,17
b00906,740.9093311,6.60787825762,Display,0,unavailable,2,northeast,0,other_ind,0
b00514,1554.19988624,7.34871614958,Social Ads,2,size_less_50,1,northeast,0,other_ind,0
b05087,62143.48177000001,11.0372012124,SEM,3,size_less_50,1,northeast,0,other_ind,0
b04071,1592.61376784,7.37313182467,Social Ads,2,unavailable,2,south,1,other_ind,0
b08595,636.665382092,6.45624421471,Display,0,size_less_50,1,northeast,0,other_ind,0
b07339,2972.29547506,7.997089820499999,Email,1,size_less_50,1,west,3,other_ind,0
b11383,2391.44445351,7.779652836219999,Social Ads,2,size_less_50,1,south,1,offices_of_all_other_miscellaneous_health_practitioners,3
b02048,4932.15251846,8.50353078807,Display,0,unavailable,2,northeast,0,other_ind,0
b04663,616.160293907,6.42350714706,Display,0,unavailable,2,south,1,other_ind,0
b09554,3161.91593379,8.05893343101,Display,0,unavailable,2,south,1,other_ind,0
b07855,2124.81511025,7.661440070630001,Display,0,size_50_100,3,south,1,new_car_dealers,4
b05347,4477.79535699,8.40688609647,SEO,4,size_less_50,1,northeast,0,other_ind,0
b04817,1057.12117225,6.96330461719,Display,0,size_less_50,1,midwest,2,other_ind,0
b05077,9230.03951731,9.13021860889,Social Ads,2,size_less_50,1,west,3,other_ind,0
b03105,1495.84738349,7.310448136950001,Display,0,size_less_50,1,west,3,offices_of_lawyers,7
b01199,1144.94753057,7.04311409011,Display,0,size_less_50,1,south,1,residential_remodelers,14
b00348,2620.89132374,7.8712697388,Display,0,unavailable,2,northeast,0,other_ind,0
b11415,4937.7640398,8.5046678842,Social Ads,2,size_less_50,1,west,3,other_ind,0
b06460,1459.7640666,7.286030103430001,SEO,4,size_less_50,1,northeast,0,other_ind,0
b05234,2037.38581743,7.619422803019999,Display,0,size_50_100,3,northeast,0,elementary_and_secondary_schools,6
b10260,5946.00931953,8.69047557092,Display,0,size_less_50,1,south,1,plumbing_heating_and_airconditioning_contractors,15
b02193,1025.78404838,6.933212524419999,Display,0,unavailable,2,northeast,0,other_ind,0
b02562,981.800213348,6.88938783893,Email,1,size_less_50,1,northeast,0,other_ind,0
b08377,1656.88705538,7.412695852989999,SEO,4,size_less_50,1,northeast,0,beauty_salons,11
b05447,4440.10984187,8.39843439428,Display,0,size_less_50,1,midwest,2,other_ind,0
b00957,541.0108993619999,6.293439425340001,Display,0,unavailable,2,northeast,0,other_ind,0
b08249,645.054655689,6.46933505071,Display,0,unavailable,2,northeast,0,other_ind,0
b09764,2252.40810705,7.719755192669999,Display,0,size_g_100,0,northeast,0,offices_of_all_other_miscellaneous_health_practitioners,3
b06807,1029.61864811,6.936943768110001,Email,1,unavailable,2,northeast,0,other_ind,0
b04567,932.698968203,6.83808249949,Display,0,unavailable,2,northeast,0,other_ind,0
b09682,2024.84795208,7.61324989133,Display,0,unavailable,2,northeast,0,other_ind,0
b03013,1166.4957034,7.061759408130001,Display,0,unavailable,2,northeast,0,other_ind,0
b11190,9436.69991616,9.15236161287,SEM,3,size_g_100,0,south,1,other_ind,0
b01677,3024.40676096,8.01447023915,SEM,3,size_less_50,1,northeast,0,other_ind,0
b09910,352.349609695,5.86462389205,Display,0,unavailable,2,midwest,2,other_ind,0
b05165,1099.87990114,7.00295627204,SEM,3,size_less_50,1,midwest,2,other_ind,0
b08569,1387.67833407,7.235387366419999,Social Ads,2,size_50_100,3,northeast,0,offices_of_dentists,5
b06656,2090.02323617,7.64493046268,Display,0,size_50_100,3,west,3,new_car_dealers,4
b00410,1262.6527889,7.14097017474,SEM,3,size_less_50,1,south,1,other_ind,0
b01327,2096.08343823,7.64782585296,Display,0,unavailable,2,midwest,2,other_ind,0
b06752,2413.81938669,7.788965579760001,Display,0,size_less_50,1,south,1,new_car_dealers,4
b02876,2476.58302445,7.81463507638,Social Ads,2,size_less_50,1,south,1,other_ind,0
b06200,629.999171124,6.445718503709999,Display,0,size_less_50,1,south,1,other_ind,0
b12760,863.7643677010001,6.76130000904,Display,0,unavailable,2,west,3,other_ind,0
b04213,561.992024641,6.33148765876,Display,0,unavailable,2,south,1,other_ind,0
b09762,807.0946479789999,6.69344094513,Email,1,size_less_50,1,midwest,2,other_ind,0
b02469,2042.61632403,7.621986776900001,Display,0,unavailable,2,northeast,0,other_ind,0
b03067,3391.30919674,8.12897131955,Display,0,unavailable,2,south,1,other_ind,0
b09931,2232.14040055,7.71071622499,Display,0,size_less_50,1,northeast,0,offices_of_all_other_miscellaneous_health_practitioners,3
b10476,2824.14532968,7.94596105964,Social Ads,2,size_less_50,1,midwest,2,offices_of_all_other_miscellaneous_health_practitioners,3
b08031,2048.20846916,7.624720772560001,SEO,4,size_less_50,1,midwest,2,other_ind,0
b11027,1353.56439604,7.210496685339999,Social Ads,2,size_less_50,1,south,1,other_ind,0
b10001,1917.02713337,7.558530897030001,Display,0,size_less_50,1,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b01626,6065.384427,8.71035320387,SEM,3,unavailable,2,northeast,0,other_ind,0
b08191,4427.19911435,8.395522408989999,Email,1,size_less_50,1,west,3,other_ind,0
b04391,663.710539355,6.49784611972,Display,0,unavailable,2,south,1,other_ind,0
b11523,990.5234968980001,6.898233588119999,Social Ads,2,unavailable,2,northeast,0,offices_of_physicians_except_mental_health_specialists,1
b00119,1080.52433077,6.9852016937600006,Email,1,size_less_50,1,northeast,0,other_ind,0
b02416,3199.57624311,8.07077365599,Display,0,unavailable,2,northeast,0,other_ind,0
b07699,1557.95861195,7.35113166122,Social Ads,2,size_less_50,1,west,3,other_ind,0
b08752,841.491251705,6.7351756175,Email,1,size_less_50,1,northeast,0,other_ind,0
b03811,2702.60115255,7.901969978060001,SEM,3,unavailable,2,northeast,0,other_ind,0
b05719,1990.16396274,7.59597230766,SEM,3,size_less_50,1,midwest,2,other_ind,0
b05192,5469.65021913,8.606969948060001,Social Ads,2,size_g_100,0,northeast,0,other_ind,0
b00651,21824.4087872,9.99078429155,SEM,3,unavailable,2,west,3,other_ind,0
b06886,1544.17910424,7.34224772401,Display,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b12686,2244.11821493,7.716067945700001,Display,0,unavailable,2,northeast,0,other_ind,0
b00132,2036.81492642,7.61914255615,Display,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b09208,7348.78534834,8.90229031982,SEM,3,size_less_50,1,northeast,0,offices_of_all_other_miscellaneous_health_practitioners,3
b00031,1024.19770589,6.93166485913,Display,0,unavailable,2,northeast,0,other_ind,0
b10028,866.3922789889999,6.7643377840499985,Email,1,unavailable,2,northeast,0,other_ind,0
b02785,8938.66754449,9.09814181282,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b03669,2784.130978,7.93169106704,Email,1,size_less_50,1,south,1,other_ind,0
b05790,875.720536121,6.77504701735,Email,1,size_less_50,1,midwest,2,new_car_dealers,4
b04039,17792.6972004,9.78654338246,Display,0,unavailable,2,south,1,other_ind,0
b07723,1378.07308058,7.228441483969999,Social Ads,2,size_less_50,1,northeast,0,other_ind,0
b04317,4579.79626352,8.42940979217,Display,0,unavailable,2,south,1,other_ind,0
b06800,13449.2298782,9.50667712526,Social Ads,2,size_less_50,1,northeast,0,furniture_stores,16
b08187,934.770812555,6.8403013789800005,Email,1,unavailable,2,northeast,0,other_ind,0
b08619,2359.10986329,7.7660396503,Display,0,size_less_50,1,west,3,other_ind,0
b05372,2429.76597396,7.795550224689999,Display,0,unavailable,2,northeast,0,other_ind,0
b01141,2391.95830795,7.77986768513,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b06441,1570.8063745,7.35934438082,Display,0,size_less_50,1,west,3,other_ind,0
b12137,8935.05038839,9.09773706702,Display,0,size_less_50,1,south,1,offices_of_lawyers,7
b12597,454.547408595,6.11930221752,Display,0,size_less_50,1,northeast,0,other_ind,0
b08384,9501.68094663,9.15922400369,Social Ads,2,size_g_100,0,south,1,offices_of_physicians_except_mental_health_specialists,1
b12915,4258.19757641,8.3566012456,Email,1,size_less_50,1,south,1,other_ind,0
b10939,14122.6783199,9.55553717578,Display,0,unavailable,2,west,3,other_ind,0
b01379,683.015344194,6.5265173252,Display,0,size_less_50,1,northeast,0,other_ind,0
b09803,3036.21014282,8.018365353119997,Social Ads,2,size_less_50,1,northeast,0,fullservice_restaurants,8
b07076,552.041889055,6.313623929369999,Display,0,unavailable,2,midwest,2,other_ind,0
b10220,435.95450338800003,6.07753788788,Display,0,unavailable,2,midwest,2,other_ind,0
b01332,730.1611920339999,6.5932653207700005,Display,0,unavailable,2,northeast,0,other_ind,0
b12805,1034.8335683,6.941995889189999,Display,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b09355,4293.47195336,8.36485099774,SEM,3,size_g_100,0,midwest,2,other_ind,0
b07605,983.961941138,6.8915872186,Email,1,size_less_50,1,northeast,0,other_ind,0
b12876,3066.8448513,8.028404576369999,Display,0,unavailable,2,south,1,other_ind,0
b09189,7507.2016236,8.92361805529,SEM,3,size_less_50,1,northeast,0,other_ind,0
b10735,1344.44637615,7.20373759105,Display,0,size_g_100,0,south,1,other_ind,0
b12952,2255.35011309,7.721060500680001,Social Ads,2,size_less_50,1,northeast,0,other_ind,0
b09276,1706.69166866,7.4423120788600015,Display,0,size_less_50,1,south,1,offices_of_physicians_except_mental_health_specialists,1
b10056,2986.30022673,8.001790517829999,Display,0,size_50_100,3,south,1,other_ind,0
b02725,5274.25981939,8.5705936299,Display,0,size_50_100,3,northeast,0,new_car_dealers,4
b03053,3182.54890646,8.06543769762,Email,1,size_less_50,1,northeast,0,new_multifamily_housing_construction_except_operative_builders,19
b09154,6712.96364539,8.81179580837,Email,1,size_50_100,3,south,1,other_ind,0
b02981,2152.45561128,7.67436461415,Display,0,unavailable,2,northeast,0,other_ind,0
b11254,7470.60102295,8.918730733119999,Display,0,size_less_50,1,midwest,2,other_ind,0
b10576,1633.9481300999996,7.39875453079,Display,0,unavailable,2,south,1,other_ind,0
b00626,882.046019168,6.782244230569999,Display,0,unavailable,2,northeast,0,other_ind,0
b11673,3102.930811,8.04010236674,Display,0,size_less_50,1,south,1,new_car_dealers,4
b03856,1902.7777139,7.55107005222,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b08518,956.385483189,6.863161056869999,Social Ads,2,unavailable,2,south,1,other_ind,0
b02188,1040.7399485,6.947687228089999,Display,0,unavailable,2,northeast,0,other_ind,0
b02480,1457.40079311,7.284409849430001,Display,0,size_g_100,0,northeast,0,other_ind,0
b12632,1574.49776313,7.36169161986,Social Ads,2,size_less_50,1,midwest,2,other_ind,0
b05222,3597.13707944,8.18789355235,Display,0,size_less_50,1,northeast,0,new_car_dealers,4
b06119,499.30680763699996,6.21322075178,Display,0,size_g_100,0,midwest,2,other_ind,0
b05909,1539.21170966,7.33902568751,Display,0,size_less_50,1,northeast,0,new_car_dealers,4
b03251,1105.0068118,7.0076067784600005,Display,0,unavailable,2,northeast,0,other_ind,0
b06529,3089.86914608,8.03588402145,Email,1,size_50_100,3,northeast,0,new_car_dealers,4
b08781,18141.8638112,9.80597746432,SEM,3,size_less_50,1,west,3,offices_of_physicians_except_mental_health_specialists,1
b11064,903.706427147,6.80650455892,Display,0,unavailable,2,northeast,0,other_ind,0
b03293,1314.50820016,7.18121788239,Display,0,unavailable,2,south,1,other_ind,0
b06388,8821.26655733,9.0849207393,SEO,4,size_less_50,1,south,1,other_ind,0
b10143,4454.79224269,8.40173570418,Social Ads,2,size_less_50,1,south,1,general_automotive_repair,13
b10713,1036.89871552,6.9439895328,Display,0,size_less_50,1,northeast,0,other_ind,0
b02363,3948.95650418,8.28120664684,SEM,3,size_less_50,1,northeast,0,other_ind,0
b06543,9283.38737203,9.13598177771,Display,0,size_less_50,1,south,1,other_ind,0
b10749,5277.10725938,8.57113335902,SEM,3,size_less_50,1,northeast,0,other_ind,0
b12103,1688.03834246,7.431322389630001,Display,0,unavailable,2,northeast,0,other_ind,0
b12313,2950.77768885,7.98982403793,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b11679,520.712370696,6.2551978177,Display,0,unavailable,2,northeast,0,other_ind,0
b00666,2858.32132431,7.95798978195,Display,0,size_less_50,1,northeast,0,offices_of_dentists,5
b00505,566.91381832,6.34020729627,Display,0,size_less_50,1,northeast,0,other_ind,0
b01228,716.666818804,6.57461104474,Display,0,unavailable,2,northeast,0,other_ind,0
b09666,4951.54834052,8.50745560272,Social Ads,2,size_less_50,1,south,1,other_ind,0
b03129,2935.6685259,7.98469048346,Display,0,unavailable,2,south,1,other_ind,0
b00963,2025.34141078,7.613493563239999,Display,0,unavailable,2,northeast,0,other_ind,0
b02057,1336.48457371,7.197797993210001,Display,0,unavailable,2,northeast,0,other_ind,0
b06791,17868.6303521,9.79080196012,Display,0,size_g_100,0,south,1,other_ind,0
b10902,5268.11149334,8.5694272269,SEM,3,size_less_50,1,northeast,0,other_ind,0
b12267,2538.88577163,7.83948059118,Display,0,unavailable,2,south,1,other_ind,0
b02247,3548.01292874,8.17414298737,SEM,3,unavailable,2,northeast,0,food_services_and_drinking_places,2
b02953,3782.15497577,8.238049225580001,SEM,3,size_less_50,1,south,1,other_ind,0
b04062,1025.19778483,6.93264083377,SEM,3,unavailable,2,west,3,other_ind,0
b04874,4352.75995282,8.3785653948,Display,0,unavailable,2,midwest,2,other_ind,0
b05595,3081.47028192,8.033162126319999,Social Ads,2,size_less_50,1,northeast,0,plumbing_heating_and_airconditioning_contractors,15
b01186,1219.57398107,7.1062568809,Display,0,unavailable,2,south,1,other_ind,0
b09991,2484.97467721,7.81801774822,Email,1,size_less_50,1,northeast,0,beauty_salons,11
b05998,653.265644237,6.48198385243,Display,0,size_50_100,3,northeast,0,other_ind,0
b07663,885.56760913,6.78622880567,Display,0,size_less_50,1,south,1,other_ind,0
b12283,3034.10466214,8.01767165574,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b02381,1422.13259157,7.25991284903,Display,0,size_less_50,1,northeast,0,other_ind,0
b02511,869.5574445880002,6.76798439784,Display,0,unavailable,2,northeast,0,other_ind,0
b00803,577.7092250730001,6.3590706712800005,Display,0,unavailable,2,northeast,0,other_ind,0
b07825,11971.5535134,9.39028857404,SEM,3,size_less_50,1,midwest,2,other_ind,0
b10666,4209.90338226,8.345194976830001,Display,0,unavailable,2,midwest,2,other_ind,0
b12864,689.5177000780002,6.5359923677900005,Display,0,unavailable,2,northeast,0,other_ind,0
b04117,3075.441699,8.031203811880001,Display,0,unavailable,2,midwest,2,other_ind,0
b07598,950.0451529410001,6.85650951288,Email,1,size_less_50,1,midwest,2,other_ind,0
b03776,1745.84390889,7.464993333139999,Display,0,unavailable,2,midwest,2,other_ind,0
b08718,720.021645252,6.57928127441,Display,0,size_less_50,1,west,3,other_ind,0
b02600,783.5196522360001,6.66379614411,Display,0,size_less_50,1,south,1,other_ind,0
b11296,1869.36111592,7.533352002230001,SEM,3,unavailable,2,northeast,0,other_ind,0
b04716,9599.10800616,9.16942545711,SEM,3,size_less_50,1,west,3,other_ind,0
b07996,1018.34070705,6.92592982388,Display,0,unavailable,2,midwest,2,other_ind,0
b12729,1363.37031144,7.217715083310001,SEM,3,unavailable,2,northeast,0,other_ind,0
b05864,764.087438867,6.6386822314,Display,0,size_less_50,1,midwest,2,other_ind,0
b03085,1394.54560398,7.24032390928,Social Ads,2,size_less_50,1,south,1,other_ind,0
b09781,907.664229979,6.81087451944,Email,1,size_less_50,1,midwest,2,other_ind,0
b02776,777.898610839,6.65659619543,Social Ads,2,unavailable,2,northeast,0,fitness_and_recreational_sports_centers,9
b00570,3130.18576067,8.04884763023,SEO,4,size_g_100,0,south,1,other_ind,0
b10930,2422.19743229,7.792430437010001,Email,1,size_50_100,3,northeast,0,other_ind,0
b01760,1413.27207179,7.253662913189999,Display,0,unavailable,2,northeast,0,other_ind,0
b11021,760.340468044,6.63376631723,Display,0,size_less_50,1,midwest,2,other_ind,0
b03885,591.622384159,6.382868566769999,Display,0,unavailable,2,south,1,other_ind,0
b12191,5957.1711405000015,8.69235100653,SEO,4,size_less_50,1,northeast,0,other_ind,0
b09713,1057.75822748,6.96390706786,Social Ads,2,size_less_50,1,south,1,other_ind,0
b10138,6295.76658941,8.74763271657,SEM,3,size_less_50,1,northeast,0,other_ind,0
b06535,975.471044597,6.882920477000001,Display,0,size_less_50,1,northeast,0,other_ind,0
b05931,1005.5351269,6.913275143360001,Social Ads,2,size_less_50,1,northeast,0,general_automotive_repair,13
b05792,556.243852222,6.32120678123,Display,0,size_less_50,1,northeast,0,other_ind,0
b05624,2347.43047923,7.76107659583,SEM,3,size_less_50,1,northeast,0,furniture_stores,16
b12697,4373.89455035,8.383409092660001,Display,0,size_50_100,3,west,3,other_ind,0
b10669,25446.8133038,10.1443458001,Display,0,unavailable,2,northeast,0,other_ind,0
b07387,2427.20045098,7.794493794400001,SEM,3,size_less_50,1,south,1,offices_of_lawyers,7
b00301,9146.3210827,9.12110700995,Display,0,size_less_50,1,south,1,general_automotive_repair,13
b09582,393.411137633,5.974855216769999,SEM,3,size_less_50,1,south,1,other_ind,0
b06793,1361.27029736,7.216173584960001,Display,0,size_less_50,1,south,1,other_ind,0
b03949,1405.11786495,7.247876467889999,SEM,3,unavailable,2,south,1,roofing_contractors,17
b02898,265.374855374,5.581143375040001,Display,0,size_less_50,1,northeast,0,other_ind,0
b12803,1619.96290259,7.390158528330001,Email,1,unavailable,2,midwest,2,other_ind,0
b09032,1544.65227218,7.34255409745,Social Ads,2,unavailable,2,south,1,other_ind,0
b03797,932.4860552619999,6.83785419726,Display,0,unavailable,2,northeast,0,other_ind,0
b07202,2322.1350864,7.75024233731,Email,1,size_less_50,1,west,3,other_ind,0
b12878,672.925148175,6.51163410232,Display,0,unavailable,2,northeast,0,other_ind,0
b11538,1409.71727938,7.25114445219,Social Ads,2,size_less_50,1,south,1,other_ind,0
b07704,1433.10975524,7.2676020161300015,Social Ads,2,unavailable,2,northeast,0,other_ind,0
b04648,601.232038115,6.39898094674,Display,0,unavailable,2,south,1,other_ind,0
b01264,597.902146015,6.393427105140001,Display,0,size_less_50,1,south,1,other_ind,0
